iter	Logloss
136	0.04462347519
137	0.04400875524
138	0.04335660137
139	0.04269406606
140	0.04209672154
141	0.04149442894
142	0.04084049161
143	0.04039566962
144	0.0398424009
145	0.03927748555
146	0.03881390423
147	0.03827704057
148	0.03774935049
149	0.03722383805
150	0.03667608975
151	0.03624453521
152	0.03578499216
153	0.03533012908
154	0.03490565111
155	0.03450749485
156	0.03416329134
157	0.03368404648
158	0.03332697296
159	0.0328934226
160	0.03253111873
161	0.03209689772
162	0.03179115639
163	0.0313535386
164	0.03096082682
165	0.03062255339
166	0.03021554059
167	0.02986066059
168	0.02951308478
169	0.02920115668
170	0.02894196646
171	0.02855527341
172	0.02811386621
173	0.02785038941
174	0.02760166649
175	0.02728000455
176	0.02692449242
177	0.02664168891
178	0.02635412033
179	0.02606363725
180	0.02579660604
181	0.02554531223
182	0.02528883006
183	0.0250725633
184	0.02476057512
185	0.02454860395
186	0.02425896703
187	0.0240577601
188	0.02374707071
189	0.02347477625
190	0.02330009111
191	0.02310485473
192	0.02283012144
193	0.02265675833
194	0.02244112128
195	0.02223954406
196	0.02198867778
197	0.02180959667
198	0.02159929616
199	0.02135627338
200	0.02118036149
201	0.02095482352
202	0.02066181495
203	0.02045146344
204	0.02027154734
205	0.02010192728
206	0.01990018466
207	0.01976100124
208	0.01958435867
209	0.01942073375
210	0.0192095048
211	0.0190293874
212	0.01887829947
213	0.01871397357
214	0.01856826384
215	0.01842500107
216	0.01828564504
217	0.01816752746
218	0.01802046187
219	0.01786408322
220	0.01772624571
221	0.01753609053
222	0.01735496282
223	0.01717267548
224	0.01699878
225	0.016882982
226	0.01674599876
227	0.01654592417
228	0.01642219732
229	0.01631691281
230	0.01618910554
231	0.01607654689
232	0.01593734627
233	0.01576196688
234	0.01562541878
235	0.01551125585
236	0.01533477971
237	0.01522054106
238	0.01511728251
239	0.01495994788
240	0.01485855448
241	0.0147587361
242	0.01461031399
243	0.01452255818
244	0.01438854848
245	0.01426945505
246	0.01413214017
247	0.01392579588
248	0.01382004546
249	0.0136868161
250	0.01356371576
251	0.01345778332
252	0.01335444375
253	0.0132438692
254	0.0131353335
255	0.01302729116
256	0.01295920502
257	0.01289891372
258	0.01279614332
259	0.01270204237
260	0.01260850061
261	0.01251430323
262	0.01239252125
263	0.01233356108
264	0.01223785093
265	0.01208738726
266	0.0120164656
267	0.01189321775
268	0.01180909209
269	0.01170765941
270	0.01164129779
271	0.011543629
272	0.01146519488
273	0.01139477135
274	0.01127408993
275	0.01118457481
276	0.01112356363
277	0.01107405363
278	0.0110091521
279	0.01095746475
280	0.01086268153
281	0.01079955546
282	0.01073457398
283	0.0106581486
284	0.01058753663
285	0.01052738726
286	0.01042129618
287	0.01037216173
288	0.01031202849
289	0.0102530925
290	0.010179712
291	0.0101287233
292	0.01005691102
293	0.01000123985
294	0.009937576892
295	0.009890703842
296	0.009828842259
297	0.009762086665
298	0.009714995605
299	0.009668746405
300	0.009595116601
301	0.009529363294
302	0.009487826648
303	0.009394795396
304	0.009354668341
305	0.009310984648
306	0.009270271623
307	0.009222705022
308	0.009171418752
309	0.009126662844
310	0.009067721202
311	0.009006812875
312	0.008950038079
313	0.008903901003
314	0.008856428576
315	0.008806493803
316	0.008744715446
317	0.008689232335
318	0.008647471318
319	0.008609205113
320	0.008513310932
321	0.008484419133
322	0.008446220871
323	0.008400518028
324	0.008346305687
325	0.008301624564
326	0.008259952544
327	0.00821631891
328	0.008175716864
329	0.008127967322
330	0.008084104563
331	0.008034503745
332	0.007996732695
333	0.007957203908
334	0.007911025847
335	0.007863521929
336	0.00782079536
337	0.007791537417
338	0.007757924919
339	0.007714980979
340	0.00766157218
341	0.007621276107
342	0.007582456947
343	0.007528954191
344	0.007497348843
345	0.007469811306
346	0.00743654147
347	0.007412562646
348	0.007383043906
349	0.007352971319
350	0.007320336153
351	0.007289343561
352	0.007261174642
353	0.007221981622
354	0.007192017907
355	0.007157373766
356	0.007128441752
357	0.007106380705
358	0.007085406132
359	0.007011761819
360	0.006970892167
361	0.006937797502
362	0.00690472921
363	0.006862393712
364	0.006842730705
365	0.006806630792
366	0.006776806526
367	0.006751960269
368	0.006717708638
369	0.006680351618
370	0.006651088021
371	0.006621653752
372	0.006580513987
373	0.006553890097
374	0.006529726267
375	0.006501229862
376	0.006462745046
377	0.006435935286
378	0.006404089282
379	0.006373196971
380	0.006340637932
381	0.006311393259
382	0.006278950447
383	0.006261029071
384	0.006234678958
385	0.00621199555
386	0.00619253967
387	0.006170055738
388	0.006135288869
389	0.006104289727
390	0.00608256125
391	0.00605093291
392	0.006030290214
393	0.006003143158
394	0.005976694144
395	0.005957663117
396	0.005934643224
397	0.00590727791
398	0.005877881764
399	0.005850040575
400	0.005818759776
401	0.005787292652
402	0.00575627581
403	0.00572730088
404	0.005701834746
405	0.005679841655
406	0.005646172635
407	0.005628172577
408	0.005601176635
409	0.00556445326
410	0.005509883358
411	0.005481065967
412	0.005457125502
413	0.005437408149
414	0.005404924958
415	0.005381260424
416	0.005355428229
417	0.005328202283
418	0.005300216242
419	0.005277726365
420	0.00526237929
421	0.005237491489
422	0.00521341408
423	0.005169733696
424	0.005145759859
425	0.005107395027
426	0.005083085124
427	0.005063171207
428	0.005046564077
429	0.00502065073
430	0.005003209792
431	0.004983380555
432	0.004971301163
433	0.004956778859
434	0.004934004586
435	0.004919999989
436	0.004906570247
437	0.004877222131
438	0.004857371354
439	0.004840276964
440	0.004824206364
441	0.00480575683
442	0.004791426467
443	0.004772530856
444	0.004749973142
445	0.004738644011
446	0.004719080309
447	0.004706413975
448	0.004692517509
449	0.004670624959
450	0.004657192723
451	0.00464455884
452	0.004621951827
453	0.00460782781
454	0.004593882855
455	0.004575919752
456	0.004554043192
457	0.004535834588
458	0.004523730745
459	0.004507752657
460	0.00448461827
461	0.004470159401
462	0.004450026952
463	0.00443309042
464	0.004418046031
465	0.0043937846
466	0.004375112476
467	0.004358357751
468	0.004346465585
469	0.004336951389
470	0.004327085306
471	0.004312101234
472	0.004300235952
473	0.004268502146
474	0.004253622024
475	0.004241502142
476	0.004229384351
477	0.004219249386
478	0.004204012954
479	0.004194822452
480	0.004175517098
481	0.004155292303
482	0.004141909083
483	0.004131907287
484	0.004113835922
485	0.004105986135
486	0.004089224457
487	0.004074028479
488	0.004064523556
489	0.004049351442
490	0.004035517259
491	0.004020427568
492	0.004003143774
493	0.003985974638
494	0.003972921476
495	0.003964601445
496	0.003948852651
497	0.003932595257
498	0.003916863295
499	0.003901880231
500	0.003889641579
501	0.003862839336
502	0.003852294714
503	0.003842066017
504	0.003833759997
505	0.003821099399
506	0.003811229296
507	0.003798992399
508	0.003778657376
509	0.003767878525
510	0.003759573023
511	0.003748035412
512	0.003738936685
513	0.003729648766
514	0.003717487305
515	0.003710186689
516	0.003699082659
517	0.003684579891
518	0.003669895079
519	0.003655540369
520	0.003645115626
521	0.003637128313
522	0.003627555724
523	0.003616887917
524	0.00359714354
525	0.003587471716
526	0.003572761155
527	0.003564329473
528	0.003557281559
529	0.003543522599
530	0.00353564153
531	0.003522365333
532	0.003508876636
533	0.00350038355
534	0.003488449162
535	0.003480821296
536	0.003472340124
537	0.003467902139
538	0.003459591739
539	0.003453045114
540	0.003438548036
541	0.00342976863
542	0.003411952868
543	0.003405468841
544	0.00339550004
545	0.003389530031
546	0.003374074925
547	0.003366035604
548	0.003359292975
549	0.003348969266
550	0.003338986022
551	0.003332558983
552	0.0033240535
553	0.003309443201
554	0.003299667706
555	0.003290743087
556	0.003276816453
557	0.003265942071
558	0.003258108316
559	0.003247103565
560	0.003238040585
561	0.003227603655
562	0.003218125763
563	0.003208103747
564	0.003200980373
565	0.003194213941
566	0.003181452351
567	0.003165168056
568	0.003147514486
569	0.003133481603
570	0.003125354539
571	0.003116244827
572	0.003108878137
573	0.003102070997
574	0.003094286993
575	0.003085195622
576	0.003077430391
577	0.003071992805
578	0.003058648986
579	0.003046993607
580	0.003041038079
581	0.003030110333
582	0.003024933501
583	0.003014283304
584	0.003007070932
585	0.002999930895
586	0.00299136407
587	0.002985790189
588	0.002977384382
589	0.002972792629
590	0.002963080629
591	0.002955257532
592	0.002948671275
593	0.002938019166
594	0.002931867518
595	0.002924759571
596	0.002919892447
597	0.002910471623
598	0.002903098029
599	0.002892778007
600	0.002887665722
601	0.002882195679
602	0.002874959653
603	0.002863451225
604	0.0028565916
605	0.00285172163
606	0.002846114309
607	0.002836832131
608	0.002830890817
609	0.002825984396
610	0.00281973087
611	0.002814901094
612	0.002807943348
613	0.002802113394
614	0.002794812506
615	0.002788846345
616	0.002781279031
617	0.002776563268
618	0.002771869662
619	0.002763042688
620	0.002758000807
621	0.002748883283
622	0.00274266778
623	0.002736725112
624	0.002729495569
625	0.002722976643
626	0.002714831826
627	0.002709050782
628	0.002702678714
629	0.002698333878
630	0.002689579531
631	0.002681544861
632	0.002676974164
633	0.002671431186
634	0.002664720524
635	0.002658387104
636	0.002654094605
637	0.002649309798
638	0.002643305707
639	0.00263831049
640	0.002632435487
641	0.002626952176
642	0.002620813795
643	0.002613971199
644	0.002609164471
645	0.002602516302
646	0.002596204198
647	0.002591836204
648	0.002584547167
649	0.002579108949
650	0.002574763544
651	0.002568248156
652	0.002564170731
653	0.002560981096
654	0.002556819096
655	0.002552005563
656	0.002545890552
657	0.002538971972
658	0.002532498139
659	0.00252789269
660	0.002519499341
661	0.00251461997
662	0.002509321286
663	0.002502470019
664	0.002496349249
665	0.002487378905
666	0.002481894611
667	0.002476951991
668	0.002472582487
669	0.002469386136
670	0.002464426406
671	0.002460514193
672	0.002454366119
673	0.002447808538
674	0.00244235117
675	0.002434944805
676	0.002428864921
677	0.002423282392
678	0.002414880984
679	0.002409740059
680	0.002405479824
681	0.002398200499
682	0.002392854168
683	0.002388158132
684	0.002379008808
685	0.002375650888
686	0.002371460792
687	0.002365283534
688	0.002357567653
689	0.002352597
690	0.002348802022
691	0.002344698784
692	0.002338567882
693	0.002332638885
694	0.002328577895
695	0.002323621815
696	0.002320061508
697	0.002317078344
698	0.002310508287
699	0.002305802589
700	0.002301337461
701	0.002293750792
702	0.002288784623
703	0.002285743926
704	0.002280920769
705	0.002276620197
706	0.00227198697
707	0.002263232393
708	0.002260036499
709	0.002253878429
710	0.002250283805
711	0.002247445149
712	0.002240286376
713	0.002235422764
714	0.002231220755
715	0.002226320599
716	0.002218855656
717	0.002213214216
718	0.002208115576
719	0.002202459333
720	0.002198529764
721	0.002195591192
722	0.002190605952
723	0.00218697125
724	0.002178977697
725	0.002174205985
726	0.00216950385
727	0.002166328065
728	0.002163249191
729	0.002159265596
730	0.002156316589
731	0.002153315115
732	0.002145615397
733	0.002141353573
734	0.00213875385
735	0.002135876818
736	0.002130149386
737	0.002123997897
738	0.002120443782
739	0.002116315282
740	0.002111071293
741	0.00210685098
742	0.00210156319
743	0.002098166832
744	0.002093637182
745	0.002090440634
746	0.002087328944
747	0.002084240285
748	0.002079335198
749	0.002072891199
750	0.002070170676
751	0.002065622339
752	0.00206114567
753	0.002058770088
754	0.002055297128
755	0.002050799638
756	0.002045729984
757	0.002039918334
758	0.002035450831
759	0.002032883613
760	0.002030052238
761	0.002026649089
762	0.002022178209
763	0.002016982584
764	0.002010641192
765	0.002008037082
766	0.002004058219
767	0.002001878617
768	0.001997965204
769	0.001994865818
770	0.00199002043
771	0.001984821336
772	0.001980779595
773	0.001976536897
774	0.001972356079
775	0.001969129728
776	0.001966242429
777	0.001963511229
778	0.001959885807
779	0.001955930616
780	0.001951241111
781	0.001947689377
782	0.0019439641
783	0.001940793536
784	0.001937201021
785	0.001934103435
786	0.001930181869
787	0.001926596838
788	0.0019229261
789	0.001919203958
790	0.001914488338
791	0.001911866006
792	0.00190974289
793	0.001906668037
794	0.001903629171
795	0.00190017233
796	0.001897013916
797	0.001895337229
798	0.001893124299
799	0.001890169471
800	0.00188690934
801	0.001882456973
802	0.001879395654
803	0.00187606054
804	0.001873130678
805	0.001870167821
806	0.001867057444
807	0.001864418949
808	0.001859982882
809	0.001856171135
810	0.001853396933
811	0.001850052251
812	0.001847663667
813	0.001845661394
814	0.001842974002
815	0.001839412947
816	0.001835818086
817	0.001832649323
818	0.001829262708
819	0.001824894317
820	0.001821517828
821	0.00181832859
822	0.001815752082
823	0.001813347805
824	0.001808949526
825	0.001806203352
826	0.001803883868
827	0.001799585275
828	0.001796831815
829	0.00179487247
830	0.001793185398
831	0.001791112695
832	0.001788723803
833	0.001785660893
834	0.001781581081
835	0.001779841517
836	0.001775513216
837	0.00177292282
838	0.001769402182
839	0.001767465773
840	0.001764799065
841	0.001760297672
842	0.001755877304
843	0.001753537371
844	0.001750763775
845	0.001748364033
846	0.001743998315
847	0.001742259982
848	0.001738698543
849	0.001734354326
850	0.001731097708
851	0.001728617194
852	0.001726452814
853	0.001724673372
854	0.001721532388
855	0.00171953828
856	0.00171713276
857	0.001713587453
858	0.001710032794
859	0.001707701532
860	0.001705388611
861	0.001702505024
862	0.001698456751
863	0.001694832628
864	0.001691575787
865	0.001689283823
866	0.001686747724
867	0.001684079786
868	0.001681630237
869	0.001677432885
870	0.001675434695
871	0.001673286163
872	0.001671033799
873	0.001667944379
874	0.00166434423
875	0.001662593711
876	0.001660221693
877	0.001657263253
878	0.001654333935
879	0.001652002847
880	0.001649649917
881	0.001646703935
882	0.001644364552
883	0.001641314119
884	0.001638067627
885	0.001634995403
886	0.001633074569
887	0.001630847925
888	0.001628872121
889	0.001625299232
890	0.001623222051
891	0.001620365265
892	0.001618308862
893	0.001616408553
894	0.001614691165
895	0.001612139479
896	0.001610483477
897	0.001606844037
898	0.001604979481
899	0.001602981426
900	0.001600743122
901	0.001598070124
902	0.001596805152
903	0.001594405645
904	0.001592492946
905	0.001590029003
906	0.001587860101
907	0.001585489172
908	0.001582521249
909	0.001576924815
910	0.001574430191
911	0.001572631704
912	0.001570564383
913	0.001567850967
914	0.001565902113
915	0.001562557919
916	0.0015594041
917	0.001556922404
918	0.001554135201
919	0.001552537746
920	0.001550654063
921	0.001547701475
922	0.001545300755
923	0.001542191293
924	0.001540184257
925	0.001537601513
926	0.001535904618
927	0.001532421743
928	0.001529613403
929	0.001528012032
930	0.001525370841
931	0.001523710032
932	0.001522089276
933	0.001520539586
934	0.001517715899
935	0.001514928189
936	0.001511739904
937	0.001508102814
938	0.00150552218
939	0.001503777272
940	0.001501870561
941	0.001498732255
942	0.001496293216
943	0.001494539598
944	0.00149306152
945	0.001491068018
946	0.001488868702
947	0.001486693937
948	0.001484075025
949	0.001481709273
950	0.001479834306
951	0.001478102023
952	0.001475339271
953	0.001474103285
954	0.001472184871
955	0.00146902204
956	0.001467352009
957	0.001465180614
958	0.001462912224
959	0.001460958465
960	0.001457417859
961	0.001455848332
962	0.001453228721
963	0.00145026589
964	0.001448783122
965	0.001446859264
966	0.001445357099
967	0.001443077759
968	0.001441082148
969	0.001438256526
970	0.001436319437
971	0.001433683861
972	0.001431408437
973	0.001429679897
974	0.001428732953
975	0.001426753208
976	0.00142524339
977	0.001423091908
978	0.001421725417
979	0.0014194884
980	0.00141654071
981	0.001414608861
982	0.001413362805
983	0.001411377573
984	0.001409441604
985	0.001407710137
986	0.001405613627
987	0.001403200548
988	0.001400848602
989	0.001398619885
990	0.001396700351
991	0.001394802893
992	0.001392886601
993	0.001391504461
994	0.001389395727
995	0.001388186246
996	0.001386513055
997	0.001384476965
998	0.001381953628
999	0.00138045925
